0 20 785 1 0 1 0 1 1 0 1 1 0 0 1 1 0 0 0 0 1 1 0
1 20 657 1 0 0 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 0 1
2 20 874 1 1 1 0 1 0 0 1 0 0 1 1 1 1 1 0 1 1 0 0
3 20 770 1 1 0 1 1 0 1 0 1 0 1 0 0 1 1 1 0 0 1 1
4 20 620 1 1 1 1 0 0 1 1 0 1 0 0 1 1 0 0 0 0 1 1
5 20 775 0 1 1 0 1 0 1 1 0 0 0 0 1 1 0 1 1 1 0 1
6 20 721 0 0 0 1 1 0 0 1 0 1 1 1 0 0 1 0 1 1 0 1
7 20 692 1 0 0 1 1 0 1 1 1 1 0 1 1 1 0 1 0 0 1 0
8 20 620 1 1 0 1 0 0 1 0 1 1 0 1 1 0 1 0 0 0 1 1
9 20 816 0 0 0 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 0
10 20 850 1 1 0 0 0 0 1 1 1 0 0 1 0 0 1 1 1 1 1 1
11 20 759 0 1 1 0 1 1 1 1 1 0 0 0 0 0 1 1 0 1 0 1
12 20 833 1 1 0 1 0 1 0 1 0 1 1 1 1 0 1 0 1 0 1 0
13 20 726 0 0 0 0 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 1
14 20 706 1 0 1 0 0 1 1 1 0 0 1 0 1 1 0 0 1 0 0 1
15 20 820 1 1 1 0 1 0 0 1 0 0 0 1 0 0 1 0 1 1 0 1
16 20 738 0 0 1 0 1 1 1 0 1 0 0 0 0 1 1 1 1 1 1 1
17 20 949 1 1 0 1 0 1 1 0 1 1 1 1 0 0 1 1 0 0 1 1
18 20 872 0 1 0 0 1 1 0 0 1 0 1 1 1 1 1 1 1 0 1 0
19 20 771 0 1 1 1 0 1 1 0 1 0 1 0 0 1 0 0 1 1 1 1
