0 20 934 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 1 1
1 20 819 1 1 1 1 0 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1
2 20 681 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 0
3 20 782 1 0 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 0
4 20 915 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 0 1 0
5 20 891 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1
6 20 725 0 1 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 0 1 1
7 20 924 1 1 1 1 0 0 1 0 1 0 0 1 0 1 1 1 1 0 1 1
8 20 697 1 1 1 1 0 0 1 1 0 0 0 1 0 1 1 1 1 0 1 1
9 20 764 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0
10 20 986 0 1 1 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0
11 20 853 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 0
12 20 774 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1
13 20 859 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 0
14 20 779 1 1 0 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0
15 20 936 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 0
16 20 879 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 0 0 1 1
17 20 876 1 1 1 1 1 0 1 1 0 1 0 1 1 1 0 1 0 1 1 1
18 20 600 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 0 1 0 1 1
19 20 787 1 1 0 1 1 1 1 1 1 0 1 1 0 1 0 1 1 0 1 1
