0 20 726 0 0 1 1 0 1 0 0 1 0 0 1 1 1 1 1 1 1 0 1
1 20 756 0 1 0 1 1 1 0 1 0 0 0 1 0 0 1 1 1 1 1 1
2 20 842 1 1 1 1 0 1 0 1 0 0 1 1 1 1 0 1 0 0 1 1
3 20 801 0 1 0 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1
4 20 753 1 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 0 0 0 1
5 20 673 1 1 0 1 1 1 1 1 1 1 0 1 0 0 1 1 1 0 0 0
6 20 692 1 1 0 1 1 1 1 1 0 0 1 1 0 0 0 1 1 0 1 0
7 20 909 0 1 0 0 1 1 1 1 1 1 0 1 1 0 1 0 1 0 1 0
8 20 895 0 1 1 0 0 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1
9 20 658 1 0 0 1 0 1 1 0 0 0 1 0 1 1 1 1 1 1 1 1
10 20 857 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 0 0
11 20 922 0 1 1 1 0 1 1 1 1 1 0 1 0 0 1 1 1 0 0 1
12 20 770 1 0 1 0 1 1 0 1 1 1 1 1 0 1 1 1 0 0 0 0
13 20 832 0 1 0 1 0 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1
14 20 885 1 0 0 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 0
15 20 788 0 1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 0 1 0 1
16 20 758 1 1 0 0 0 1 1 0 1 1 1 0 1 1 0 1 0 1 0 1
17 20 973 0 1 1 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 1 0
18 20 846 1 1 0 1 0 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1
19 20 954 1 1 0 1 1 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1
