0 20 697 1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 0 1 1
1 20 775 1 1 0 1 1 1 0 0 1 1 1 1 0 0 1 1 0 0 1 1
2 20 881 0 1 1 0 0 0 1 1 1 1 0 1 0 1 1 1 1 1 0 1
3 20 864 1 0 1 1 0 1 0 1 0 1 1 0 1 1 1 0 0 1 1 1
4 20 722 1 0 1 0 1 0 0 1 1 1 1 1 1 0 0 1 1 1 0 0
5 20 871 0 0 1 1 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
6 20 814 1 1 0 1 1 1 1 1 0 1 1 0 0 1 1 0 0 0 1 1
7 20 734 0 1 1 0 0 0 1 0 0 1 1 1 0 1 1 1 1 1 1 0
8 20 985 0 1 1 0 1 1 0 1 1 1 1 1 0 0 0 1 1 1 1 0
9 20 888 1 0 1 1 0 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0
10 20 844 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 0 0
11 20 804 1 1 1 1 0 1 0 1 0 1 0 0 0 0 1 1 1 1 1 1
12 20 879 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1
13 20 821 1 0 1 0 1 1 1 1 1 0 0 0 1 1 0 1 1 0 0 1
14 20 789 0 1 1 0 1 1 1 1 0 0 1 1 1 0 0 0 0 1 1 1
15 20 703 0 0 1 0 1 1 0 1 1 0 1 0 0 1 1 1 1 1 0 1
16 20 758 0 1 1 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 1 1
17 20 911 0 1 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 1 0
18 20 650 1 1 0 1 1 0 1 0 0 0 0 1 1 1 1 1 0 0 1 1
19 20 831 0 1 0 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0
