0 20 4345 0 1 0 0 1 0 1 1 0 1 0 1 1 1 1 0 1 1 0 1
1 20 3919 1 0 1 1 1 1 0 1 1 1 1 0 0 0 1 0 0 1 0 1
2 20 4123 0 1 0 0 1 1 1 1 1 1 1 0 0 1 0 1 0 1 0 1
3 20 3091 0 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 0 1 0
4 20 3476 1 1 1 0 0 1 0 1 1 1 0 1 1 1 0 1 0 0 0 0
5 20 3608 1 1 0 0 1 1 1 1 0 1 0 1 0 1 0 0 1 1 1 0
6 20 3099 1 0 1 0 0 0 1 0 1 1 0 1 1 0 0 0 1 1 1 1
7 20 3334 1 0 1 0 0 0 1 1 0 0 0 1 1 1 1 1 1 0 1 0
8 20 4441 1 0 1 1 1 0 0 1 0 0 1 1 0 1 0 1 1 0 1 1
9 20 3788 0 1 1 1 0 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1
10 20 4054 1 1 1 1 1 0 1 1 0 1 0 1 1 0 0 0 0 1 1 1
11 20 3830 0 1 1 1 0 0 1 0 1 1 0 1 1 0 1 0 1 1 1 0
12 20 4220 1 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1 1 1
13 20 3968 1 0 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1 0 1 0
14 20 4369 0 0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 0 0 0 1
15 20 4720 0 0 1 0 0 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1
16 20 4006 0 0 1 1 0 1 1 1 1 1 1 1 0 1 0 1 0 1 0 0
17 20 4275 1 1 1 0 1 1 0 1 1 1 1 0 0 1 1 0 0 1 1 1
18 20 4079 1 0 0 0 1 0 0 1 1 0 0 1 1 0 1 1 0 1 1 1
19 20 3114 1 0 0 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 0 1
