0 20 853 100 21 98 44 99 69 96 37 94 81 95 11 97 30 93 13 81 32 90 13 87 67 89 30 92 39 91 65 65 53 22 67 77 55 85 46 74 10 82 22
1 20 876 99 12 79 85 97 87 98 50 96 1 95 17 91 59 86 77 84 64 93 94 77 48 88 55 73 90 90 23 94 57 72 72 92 98 83 81 81 17 85 52
2 20 884 99 32 98 89 97 97 95 49 91 21 96 78 92 89 94 3 87 98 93 80 85 28 90 58 86 41 83 66 72 18 82 91 84 17 79 51 89 81 77 1
3 20 859 97 85 99 57 96 3 98 81 94 53 95 66 89 29 92 9 91 28 84 74 93 95 63 68 60 67 90 80 86 95 85 52 70 45 81 46 78 63 77 39
4 20 847 99 100 98 25 81 48 97 90 88 27 90 6 94 68 93 19 89 80 86 66 91 96 96 1 95 28 92 23 69 4 83 81 84 56 87 74 11 57 71 94
5 20 885 96 61 99 50 98 84 97 12 94 89 85 4 91 32 95 49 90 33 66 37 80 8 78 58 82 36 87 9 86 91 84 23 89 21 92 31 93 18 88 69
6 20 884 99 65 96 35 98 5 95 20 97 8 92 27 84 75 93 47 73 7 90 5 91 1 89 36 85 81 94 89 83 23 75 99 79 98 82 89 88 11 86 49
7 20 838 98 30 99 17 95 35 97 5 89 17 96 74 92 68 93 100 88 35 94 6 69 69 90 13 80 27 77 63 91 92 72 88 83 53 37 28 81 47 55 60
8 20 861 99 66 47 37 98 55 97 17 96 58 95 26 93 46 90 63 89 6 83 36 94 15 86 4 91 47 92 78 74 73 87 25 80 85 72 54 82 74 78 30
9 20 854 99 75 98 41 97 77 95 66 96 89 90 78 61 47 94 44 92 68 93 14 78 77 86 5 82 52 83 53 87 94 89 92 49 50 66 93 85 23 88 92
10 20 876 99 34 98 43 95 70 97 29 96 76 89 88 92 86 81 59 88 96 94 98 78 13 80 50 72 91 90 17 85 17 93 65 87 13 84 45 79 18 75 67
11 20 888 97 95 99 45 95 5 98 61 82 96 92 66 96 50 94 22 90 61 84 92 86 37 89 45 78 29 91 31 88 1 93 14 73 38 85 2 87 88 79 47
12 20 860 99 47 98 65 97 30 92 67 95 40 96 54 93 93 65 57 91 84 94 4 90 16 84 89 78 77 75 68 89 72 87 79 61 70 80 61 83 99 73 72
13 20 885 98 13 97 26 99 69 92 34 96 16 91 35 94 80 95 50 89 25 81 53 83 62 84 90 93 5 88 13 86 63 90 83 87 54 76 69 73 28 79 67
14 20 847 99 34 98 71 97 38 96 27 95 89 91 8 93 75 87 64 88 54 77 47 94 32 89 66 92 30 90 13 79 77 51 7 78 69 80 60 76 5 45 46
15 20 869 93 12 99 44 98 72 94 97 95 15 97 90 96 74 92 56 88 5 90 61 85 29 91 16 87 47 89 4 76 63 81 27 75 78 84 98 71 77 58 73
16 20 831 99 77 97 3 96 4 98 96 95 80 92 28 88 73 93 55 94 61 79 58 71 6 56 61 91 89 85 13 90 29 29 81 86 51 73 23 78 46 72 79
17 20 882 98 58 99 91 95 21 97 64 96 41 94 59 91 76 88 57 93 56 90 29 92 15 87 22 89 63 84 41 86 78 85 11 74 87 71 95 83 3 73 62
18 20 890 99 30 97 23 98 67 95 42 96 50 89 11 94 48 79 80 88 32 90 2 91 24 84 20 93 85 86 73 92 75 80 74 87 36 75 55 83 71 85 97
19 20 813 99 17 98 66 97 82 78 50 94 34 96 86 92 19 95 36 85 98 12 43 93 23 88 36 90 55 80 87 60 15 86 82 91 91 41 78 79 72 72 16
