0 20 388 7 50 2 11 33 88 4 86 83 31 80 90 29 88 1 35 12 7 42 25 52 2 84 79 6 89 24 69 27 63 57 80 67 55 18 18 58 19 91 48
1 20 349 3 63 10 10 61 48 76 24 37 4 1 72 11 77 33 92 80 36 59 85 22 82 44 97 2 93 32 66 4 71 14 28 73 29 85 73 36 52 15 55
2 20 381 4 7 18 55 50 30 3 51 1 66 15 69 38 1 11 83 65 13 98 44 71 53 51 36 23 45 63 47 2 66 42 13 72 22 29 20 67 11 39 32
3 20 243 19 51 3 7 1 89 8 32 5 72 39 16 2 22 6 92 29 83 51 40 49 49 41 90 12 60 40 36 15 26 14 4 27 73 13 30 25 39 88 95
4 20 297 75 70 71 5 1 71 5 63 100 36 21 91 3 4 4 9 7 95 39 64 59 13 10 44 13 74 26 97 2 34 9 3 18 100 65 97 51 64 16 29
5 20 355 91 66 73 15 5 34 29 65 24 54 41 60 1 60 89 31 28 16 4 32 27 56 49 75 33 79 30 13 2 25 67 49 87 67 3 99 22 15 6 86
6 20 316 2 5 19 51 21 12 1 59 10 69 41 13 83 40 11 42 8 96 23 9 82 24 34 1 4 80 33 25 3 76 43 50 44 55 70 98 79 29 22 47
7 20 250 3 76 2 34 56 60 8 52 5 5 14 92 90 94 7 30 47 73 9 90 12 97 73 94 4 40 13 32 33 60 36 13 1 43 49 63 19 48 20 94
8 20 310 2 77 13 31 58 53 40 77 38 92 63 17 12 96 30 75 11 67 25 51 5 25 50 83 33 16 1 89 10 96 20 84 62 66 26 96 89 18 32 30
9 20 275 76 57 49 66 31 88 19 58 1 89 9 58 81 58 4 56 10 18 7 70 2 83 16 29 5 100 70 77 53 79 33 97 46 17 3 53 27 76 8 54
10 20 414 4 84 1 19 21 73 27 71 48 85 2 47 23 61 53 16 16 96 42 35 68 61 79 56 43 70 12 63 40 35 77 88 99 46 54 75 86 5 34 41
11 20 321 9 82 79 26 1 15 38 36 2 84 15 25 57 67 23 55 40 7 18 70 48 83 8 49 76 82 16 72 55 35 25 5 50 93 3 42 14 60 66 55
12 20 293 46 30 23 10 35 4 87 35 2 10 55 34 13 56 24 58 1 16 64 84 3 41 17 60 38 9 31 50 11 35 14 43 30 92 27 76 51 64 15 18
13 20 279 3 30 47 85 10 92 25 10 11 80 53 67 22 52 2 76 15 48 72 48 52 75 26 36 38 38 17 80 12 46 73 77 5 90 70 2 4 50 1 55
14 20 275 20 74 1 71 8 38 11 3 27 60 2 32 12 7 13 82 44 100 64 87 68 9 70 4 79 3 35 31 29 4 24 43 7 29 18 85 15 41 4 8
15 20 343 57 67 44 8 33 7 11 24 4 59 25 16 1 88 9 38 12 95 32 49 5 3 98 16 10 32 2 49 82 76 47 64 24 60 99 44 52 18 40 56
16 20 388 35 83 1 52 33 49 63 24 49 80 5 5 25 53 6 58 12 57 9 48 3 91 86 97 7 82 92 9 90 75 91 96 95 63 10 100 4 11 61 95
17 20 317 2 68 60 4 79 6 36 45 3 4 16 55 1 23 26 70 7 78 90 9 18 5 4 92 10 84 11 82 57 58 6 75 50 68 54 58 30 97 74 22
18 20 316 66 17 7 63 35 45 78 91 26 36 13 61 16 74 4 18 53 5 32 94 1 36 2 95 49 42 20 76 10 7 8 43 12 69 62 89 94 57 44 19
19 20 275 22 99 38 55 7 57 98 84 3 6 28 69 10 96 13 85 2 24 9 70 8 17 18 78 4 93 25 13 48 69 17 46 5 88 65 85 76 99 54 92
