0 20 460 48 27 95 87 7 50 75 40 100 21 2 11 54 33 32 4 26 42 52 42 11 44 27 18 10 87 30 30 96 33 23 44 45 55 78 8 80 90 29 88
1 20 496 1 35 19 98 81 2 12 51 71 38 60 55 99 18 28 9 24 61 72 73 17 70 16 88 84 12 79 12 36 50 59 47 86 19 52 2 27 60 69 49
2 20 467 86 60 79 85 1 71 97 37 57 18 60 6 25 25 26 95 77 81 30 50 54 31 5 62 51 36 62 96 46 94 4 12 80 81 17 94 66 41 11 35
3 20 576 24 69 91 14 62 91 73 57 71 34 18 98 41 18 83 39 97 29 57 80 5 41 95 33 6 69 81 54 27 73 96 31 89 48 1 32 56 66 79 95
4 20 554 48 96 98 36 2 58 37 13 90 80 13 20 57 27 39 51 55 58 4 13 8 29 78 53 60 72 86 73 92 63 61 81 21 52 85 79 99 68 76 24
5 20 409 37 4 57 8 50 46 1 72 68 40 99 33 7 40 48 87 80 36 3 96 21 37 75 12 51 75 17 13 72 97 12 46 14 34 18 43 30 100 59 85
6 20 460 22 82 84 44 43 7 1 96 2 93 3 34 41 42 36 32 69 29 85 64 32 66 27 4 89 69 4 71 40 86 94 56 52 30 87 15 28 35 81 69
7 20 372 36 6 84 96 40 43 14 19 55 37 73 29 39 80 38 18 63 5 44 74 10 92 29 88 53 16 6 50 51 39 16 19 20 98 15 24 9 31 50 15
8 20 466 84 36 67 86 31 92 18 11 55 83 30 81 60 13 35 75 6 91 59 69 10 100 72 78 85 75 57 18 78 21 63 31 5 54 22 77 7 68 89 58
9 20 371 87 87 85 52 43 53 71 49 69 33 10 48 4 7 16 18 25 89 92 3 18 65 21 40 17 74 50 30 7 77 3 51 6 98 57 84 1 66 61 18
10 20 326 34 36 22 91 43 80 49 64 6 10 10 48 31 82 5 24 50 66 15 69 60 20 8 95 41 45 25 21 14 32 90 10 2 43 11 83 91 54 45 41
11 20 469 13 13 25 32 4 56 89 98 99 31 11 95 92 12 32 28 64 52 30 79 83 60 77 38 36 24 21 8 18 30 65 76 84 92 42 96 1 55 52 54
12 20 454 1 23 76 28 61 61 79 3 47 71 22 79 12 55 36 41 25 79 91 75 30 45 95 36 27 99 3 29 45 21 85 43 75 69 63 47 28 77 7 98
13 20 449 60 77 13 21 89 84 87 16 15 92 2 66 52 65 4 94 40 73 99 1 42 13 62 25 83 96 48 86 27 18 17 43 5 9 54 38 69 6 31 36
14 20 447 59 4 81 93 96 93 41 6 30 81 38 59 12 80 15 75 67 11 52 26 71 71 39 32 19 51 3 7 97 74 77 37 53 55 1 89 8 32 36 33
15 20 381 85 58 72 24 24 78 31 17 26 96 96 78 37 5 32 92 3 16 39 16 34 93 30 24 79 10 17 77 2 22 49 41 23 24 19 17 12 8 52 69
16 20 403 51 27 20 54 6 92 4 15 52 22 1 48 49 49 54 24 83 6 82 45 3 90 90 41 65 42 12 60 87 28 11 42 88 65 15 100 2 32 31 24
17 20 339 90 98 35 82 44 98 13 53 10 87 55 20 15 26 14 4 21 83 61 67 29 95 1 29 27 73 12 18 28 98 39 13 40 92 32 72 36 23 77 88
18 20 509 70 92 55 40 89 56 25 39 5 15 87 11 75 70 63 25 39 16 71 5 49 1 94 84 19 40 24 54 11 36 15 98 43 27 88 25 93 78 3 4
19 20 362 29 7 47 64 17 1 4 9 24 15 1 70 42 59 6 72 37 96 82 65 21 92 14 98 32 83 64 19 30 10 45 92 9 10 52 70 80 52 89 20
