0 20 772 0 1 0 1 0 0 0 1 0 1 1 1 1 0 1 1 1 0 1 1
1 20 822 0 1 0 1 0 1 1 1 0 0 1 0 1 1 0 0 1 1 1 0
2 20 829 1 1 0 1 1 1 0 1 0 1 1 1 0 0 1 1 0 0 0 1
3 20 867 0 0 1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 0 1 0
4 20 863 1 1 1 0 1 1 1 0 0 1 0 0 0 1 1 1 1 1 0 0
5 20 777 0 1 0 1 1 1 0 0 0 0 0 1 1 1 0 1 1 1 1 0
6 20 802 1 0 0 0 1 0 1 1 1 1 1 0 0 1 1 1 0 1 1 0
7 20 754 0 1 0 1 0 1 0 0 1 0 0 1 1 1 0 1 1 0 0 1
8 20 944 1 1 0 0 1 1 0 1 1 0 0 1 1 0 1 1 1 1 0 0
9 20 856 1 0 1 0 0 0 0 1 0 0 1 1 0 0 1 1 0 1 1 1
10 20 920 1 0 1 1 1 0 0 1 1 0 1 0 1 0 0 1 1 0 1 1
11 20 785 0 1 0 0 1 1 1 1 0 1 0 1 1 1 0 1 0 0 1 1
12 20 684 1 1 0 1 0 0 1 1 1 1 0 0 1 1 0 0 1 1 0 0
13 20 922 0 1 0 0 0 1 1 1 0 1 1 1 0 0 0 1 0 1 1 1
14 20 702 1 1 0 1 0 1 0 0 0 1 1 0 1 0 1 1 0 0 0 1
15 20 787 1 1 0 1 1 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0
16 20 748 0 1 1 0 0 1 0 1 1 1 1 0 0 0 1 0 0 1 0 1
17 20 617 0 1 0 0 0 1 1 0 1 1 0 1 1 0 0 1 1 1 0 1
18 20 715 0 0 1 1 0 1 0 1 0 1 0 1 0 0 1 1 0 1 1 0
19 20 816 0 0 0 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 0 1
