0 20 165 5 54 1 73 2 58 3 63 11 77 12 46 7 93 4 80 9 90 62 66 8 64 6 90 10 84 14 6 69 40 13 69 16 77 22 77 40 87 17 6
1 20 151 22 46 3 1 2 100 1 64 6 95 8 17 5 74 15 75 4 5 7 51 9 56 35 44 11 26 33 10 20 66 27 24 10 71 16 42 31 50 38 33
2 20 206 3 40 2 82 1 83 5 26 7 12 4 54 46 57 8 36 9 38 38 10 10 80 6 75 18 73 53 81 12 2 22 44 36 88 34 92 14 70 85 22
3 20 179 4 30 5 83 13 53 2 4 1 57 8 37 58 9 3 46 7 94 10 92 26 23 9 48 16 39 6 30 64 90 25 54 15 49 31 51 29 93 27 68
4 20 182 1 22 2 58 3 87 14 15 19 52 25 13 11 95 10 55 5 100 36 21 24 9 33 52 6 65 7 92 4 23 44 52 9 14 81 32 22 63 8 31
5 20 173 17 47 2 17 1 25 61 53 29 39 3 66 7 6 4 84 11 59 5 32 6 31 15 36 9 18 19 72 8 20 12 27 26 93 37 7 13 95 62 47
6 20 139 18 33 2 18 1 11 3 53 4 33 5 45 20 65 30 80 11 84 7 1 6 34 12 89 13 67 35 86 17 74 34 93 9 21 19 32 10 3 22 83
7 20 209 1 58 2 68 9 29 3 69 93 16 8 57 15 23 58 76 7 63 5 84 14 31 6 69 4 46 32 4 11 37 48 27 30 76 45 57 18 96 10 91
8 20 203 3 75 1 69 4 38 2 82 22 40 69 70 10 16 5 95 6 20 7 92 16 44 9 2 40 78 14 2 18 35 13 93 31 77 61 57 39 13 36 34
9 20 232 1 96 2 94 11 23 3 27 9 18 6 8 8 88 56 25 4 53 97 80 15 93 45 78 21 34 14 92 16 77 92 39 5 28 7 66 31 79 22 44
10 20 187 3 56 1 82 2 62 5 60 6 25 33 52 10 32 29 74 4 92 8 27 7 35 28 29 38 47 24 13 25 14 18 16 31 68 11 84 19 96 72 55
11 20 163 3 39 15 30 1 75 2 57 6 6 5 27 4 32 45 62 37 83 33 98 9 88 11 94 10 55 29 67 35 90 8 59 24 15 23 99 7 30 20 77
12 20 173 3 53 1 55 2 53 6 93 21 76 4 22 5 17 10 56 39 69 17 29 13 66 89 18 22 67 27 37 14 33 16 89 12 17 19 66 7 42 20 14
13 20 165 1 73 12 85 4 70 3 69 16 80 2 51 6 3 9 86 5 58 8 59 7 47 21 72 10 14 13 84 11 41 19 99 77 55 25 8 33 46 48 6
14 20 166 1 85 3 36 2 90 9 43 8 44 6 56 29 43 4 91 7 12 44 41 27 85 60 73 41 85 5 36 22 19 14 64 10 97 11 2 17 5 12 34
15 20 183 1 56 6 62 7 43 10 55 2 35 15 59 13 12 3 20 8 50 4 81 9 97 20 46 71 68 5 6 54 84 29 13 12 85 60 98 26 43 11 36
16 20 205 9 10 1 88 2 100 32 10 3 48 8 33 7 93 4 48 5 24 14 28 98 42 11 57 92 28 35 87 6 62 12 8 17 79 16 73 10 12 29 52
17 20 168 10 61 7 17 1 43 2 53 28 99 4 58 54 52 3 78 12 41 37 9 6 35 5 78 46 74 43 48 18 30 13 84 14 10 9 50 17 8 8 37
18 20 155 26 64 4 61 1 5 3 29 2 30 6 91 23 91 9 30 11 29 7 53 13 76 22 67 76 83 14 92 32 15 12 2 8 69 27 35 5 89 10 31
19 20 129 1 62 2 83 3 52 6 94 9 57 4 92 5 5 23 54 25 85 8 71 19 59 45 86 17 56 11 92 20 49 7 91 18 25 12 87 13 28 10 3
