0 20 802 0 0 1 1 1 1 0 0 1 1 1 0 1 1 1 0 0 1 1 1
1 20 892 1 1 0 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 0
2 20 785 1 1 1 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 1 1
3 20 736 1 0 1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0
4 20 663 1 1 1 1 1 1 0 1 0 0 0 0 0 1 0 1 1 1 1 0
5 20 874 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 1 0 1 0
6 20 792 1 1 1 0 1 0 1 0 1 1 1 0 0 1 0 0 1 0 1 1
7 20 833 0 1 1 0 0 1 1 0 0 0 1 1 0 1 1 1 1 1 0 1
8 20 888 1 0 1 0 0 1 1 1 0 0 0 1 1 0 1 1 1 1 1 1
9 20 822 1 0 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0 1
10 20 895 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 0
11 20 866 0 1 1 1 0 1 1 1 0 1 0 1 1 1 1 0 0 1 0 0
12 20 813 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 1
13 20 785 1 1 1 0 0 1 0 1 1 1 1 1 1 0 1 1 0 0 1 1
14 20 821 0 1 1 1 0 1 1 1 0 1 0 1 0 0 1 0 1 0 1 1
15 20 896 1 1 1 0 0 1 1 1 0 1 1 0 1 0 0 1 0 0 1 1
16 20 671 1 1 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0
17 20 699 0 1 1 1 1 0 1 1 0 1 1 1 0 0 1 1 0 1 1 0
18 20 700 1 0 0 0 0 1 1 1 1 1 0 1 0 1 1 1 0 0 0 1
19 20 898 0 1 1 0 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1
