0 20 534 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 1 1 1 1 0
1 20 527 0 0 1 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1
2 20 498 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 1 1 0 0 0
3 20 498 0 1 0 1 0 1 0 0 1 1 0 0 1 1 1 0 0 0 0 0
4 20 483 1 0 1 1 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0
5 20 353 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0
6 20 361 0 0 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0
7 20 435 1 0 0 0 0 1 1 1 0 0 1 0 0 1 1 0 0 0 0 0
8 20 524 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 1 1 0 0 0
9 20 433 1 1 1 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0
10 20 630 1 1 0 0 0 0 1 0 1 1 0 1 1 0 1 0 0 0 1 0
11 20 465 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 1 1 1 0
12 20 333 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1
13 20 516 1 0 0 1 1 0 0 0 0 1 1 1 0 1 0 0 1 0 0 0
14 20 521 0 0 1 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 1
15 20 511 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0 1 1 0 0 0
16 20 575 0 0 1 0 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1
17 20 520 0 1 1 0 1 0 0 1 1 1 1 0 0 0 0 0 1 0 1 1
18 20 601 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0
19 20 435 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1
