0 20 562 48 22 27 32 72 95 99 87 97 67 74 68 7 18 50 65 34 75 41 40 98 34 100 23 21 100 2 5 11 54 4 33 32 88 26 86 42 75 52 67
1 20 668 42 11 84 44 27 69 18 67 8 67 7 90 73 7 89 74 63 100 79 66 32 10 53 87 35 38 80 9 47 3 52 30 98 30 99 15 96 58 33 47
2 20 518 65 74 19 23 63 44 85 62 22 50 45 83 55 31 18 92 10 78 8 80 88 90 29 17 43 12 97 28 59 61 1 29 35 63 25 19 76 98 21 20
3 20 633 81 75 2 50 66 12 27 51 71 59 38 60 87 55 99 82 18 96 9 28 8 9 57 43 24 33 61 99 30 81 62 55 72 11 73 35 75 6 96 64
4 20 559 17 34 70 16 15 88 11 23 67 18 84 75 12 59 7 25 57 89 5 79 50 12 51 61 36 37 62 42 97 25 59 30 47 26 45 86 88 19 52 57
5 20 697 2 27 69 60 85 93 73 49 47 23 12 49 83 47 86 84 60 79 80 85 89 9 14 53 68 1 72 71 58 25 97 78 37 34 70 57 6 18 55 28
6 20 617 30 4 62 28 41 45 88 19 24 24 60 85 6 25 89 25 26 12 95 35 37 44 12 25 77 33 81 82 50 35 31 90 75 11 72 50 1 47 73 12
7 20 659 31 30 36 20 54 13 47 19 95 10 43 71 42 75 5 44 62 18 74 51 44 36 33 15 85 85 9 96 38 83 63 43 96 46 94 64 89 4 59 12
8 20 686 45 33 68 88 46 37 14 97 80 1 81 95 86 17 8 94 64 51 84 46 66 78 41 11 72 35 26 61 90 84 24 86 69 91 27 39 62 58 91 94
9 20 662 52 76 10 59 22 73 62 57 71 27 34 63 37 6 97 62 18 38 98 41 24 18 83 49 61 39 29 90 70 57 80 78 41 34 94 67 67 9 55 24
10 20 504 5 69 41 95 18 33 35 15 66 17 75 4 13 93 84 55 14 40 6 45 69 81 38 54 27 56 73 35 11 96 91 31 89 85 48 21 2 82 36 19
11 20 683 50 62 74 15 54 58 21 19 49 26 64 18 6 1 71 32 56 95 66 18 91 9 48 79 93 95 99 95 28 86 65 30 39 96 53 96 16 72 96 41
12 20 783 87 13 98 39 36 30 94 30 47 64 72 55 11 2 58 53 37 38 18 37 48 13 90 95 80 13 91 20 51 3 89 90 99 34 97 97 43 4 60 97
13 20 553 3 69 49 48 57 38 27 27 39 68 51 19 80 41 90 82 96 59 70 85 9 55 8 58 4 3 13 63 99 15 83 99 14 91 36 22 17 14 78 8
14 20 690 81 29 78 12 21 67 93 16 14 53 86 69 60 95 72 62 7 86 12 73 20 10 38 10 98 60 79 11 89 86 92 69 63 55 90 81 48 57 10 61
15 20 555 61 48 81 21 42 52 34 49 89 46 21 8 7 59 70 4 48 67 58 85 10 79 99 64 68 79 11 76 41 24 37 88 4 57 29 8 77 96 39 50
16 20 533 56 46 60 25 1 81 72 67 38 56 76 68 6 40 35 84 2 11 77 99 63 33 7 92 40 48 20 87 39 69 42 84 80 18 36 60 89 3 50 96
17 20 472 30 17 1 21 4 37 75 66 12 51 64 75 83 70 18 74 17 37 13 55 6 54 90 37 72 78 97 12 32 46 60 61 14 12 34 17 8 82 58 97
18 20 566 38 93 66 7 18 35 43 30 41 100 36 31 37 59 60 85 22 91 82 81 51 95 45 84 64 44 97 7 1 94 96 45 59 2 14 93 44 34 31 16
19 20 667 84 41 75 68 62 65 49 95 67 96 39 3 59 34 45 55 93 97 48 88 41 59 42 55 51 38 50 36 85 32 3 69 72 29 36 33 79 64 32 69
