0 20 856 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1
1 20 836 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0
2 20 862 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 0 0 0 1
3 20 758 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 0 1
4 20 743 1 1 0 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0
5 20 919 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0
6 20 892 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1
7 20 869 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 1 0 0 1 1
8 20 1177 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 0 1 1
9 20 1021 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 0 1
10 20 798 1 1 1 1 1 0 0 1 1 1 1 1 0 0 0 1 1 1 1 1
11 20 939 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 0
12 20 773 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 0 1 1
13 20 1047 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
14 20 876 1 0 1 0 1 1 1 0 1 1 1 0 0 1 0 1 1 1 1 1
15 20 934 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 0
16 20 936 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 0 0 1
17 20 935 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 0
18 20 917 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 1 0 1
19 20 811 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1
