0 20 869 0 0 1 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1
1 20 779 0 1 1 1 1 1 0 1 1 1 0 1 1 0 0 1 0 0 0 1
2 20 798 1 0 0 0 1 1 0 1 1 1 1 0 0 0 1 1 1 0 1 0
3 20 769 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 0 0 0 0
4 20 755 1 0 1 1 0 1 1 1 1 1 0 1 1 1 0 0 0 1 0 1
5 20 683 1 1 1 0 0 1 0 1 1 1 0 1 0 0 0 1 0 1 1 0
6 20 592 0 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 0
7 20 678 1 0 0 0 0 1 1 1 0 1 1 0 1 1 1 1 0 1 0 0
8 20 907 0 1 0 1 0 1 0 1 0 0 1 0 0 1 1 1 1 1 0 1
9 20 710 1 1 1 1 0 1 0 0 1 0 1 0 0 1 1 1 1 1 0 0
10 20 884 1 1 1 0 0 0 1 1 1 1 1 1 1 0 1 0 1 0 1 0
11 20 854 1 0 1 1 0 0 1 0 1 0 0 1 1 1 1 0 1 1 1 0
12 20 669 0 0 1 0 1 1 0 1 1 1 1 1 0 0 0 1 0 1 0 1
13 20 781 1 1 0 1 1 0 0 1 0 1 1 1 0 1 0 1 1 1 1 0
14 20 845 0 0 1 0 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1
15 20 845 0 0 1 1 0 1 1 0 1 1 1 0 1 1 0 1 1 0 1 1
16 20 927 0 0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 1
17 20 785 0 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0 1 0 1 1
18 20 944 1 0 1 0 1 0 1 1 1 1 1 1 0 0 1 0 0 1 1 0
19 20 794 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 0 1 0 1
