0 20 1953 0 1 1 1 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0
1 20 1557 1 1 1 1 1 1 1 0 1 0 0 1 1 0 0 0 1 0 0 1
2 20 1658 1 0 0 0 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 0
3 20 1722 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0
4 20 1436 1 0 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 1 1 0
5 20 1523 1 0 0 0 1 1 0 1 0 0 0 1 1 1 0 1 1 1 1 1
6 20 1100 1 0 1 0 1 1 1 0 0 0 0 1 0 1 0 1 1 1 1 1
7 20 1537 1 1 0 1 0 0 1 1 0 1 1 1 0 1 1 0 0 1 1 0
8 20 1752 1 0 1 1 0 0 0 1 0 0 1 0 0 1 1 1 1 1 1 1
9 20 1687 1 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1
10 20 1869 1 1 1 0 0 0 1 0 1 1 1 1 1 0 1 0 1 1 1 1
11 20 1795 0 0 1 1 1 1 0 1 1 1 0 1 0 0 1 0 1 1 1 0
12 20 1524 0 0 1 0 0 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1
13 20 1693 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 1 1 0 1 0
14 20 1747 1 0 1 0 0 1 1 0 1 1 0 0 0 0 1 1 1 0 1 1
15 20 1605 0 0 1 1 0 0 1 0 1 1 1 1 1 1 0 1 1 0 0 1
16 20 1551 1 0 1 0 0 1 1 1 1 0 1 1 0 1 1 1 0 1 0 1
17 20 1273 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1 0 1 0 1 1
18 20 1584 1 0 1 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 1 0
19 20 1290 1 0 0 1 0 0 0 1 1 1 1 1 0 0 0 1 1 1 0 1
