0 20 741 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1 1 0 0
1 20 624 1 0 1 1 1 0 0 0 1 0 0 0 1 1 0 0 1 1 1 1
2 20 816 1 0 0 1 1 1 1 1 0 0 0 1 1 0 1 0 0 1 1 1
3 20 848 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 0 0 1 0
4 20 611 1 0 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 1 0 0
5 20 828 0 1 0 1 0 0 0 1 0 1 1 1 0 1 1 1 1 1 0 1
6 20 818 1 1 1 1 0 0 1 0 0 0 1 1 1 0 1 0 1 0 1 1
7 20 788 1 0 1 0 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 0
8 20 734 1 0 1 1 0 0 1 1 0 0 1 1 0 1 1 0 0 1 0 1
9 20 727 1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 0 1 1 0
10 20 635 1 0 1 1 1 0 1 1 1 1 0 1 0 0 0 1 0 1 1 0
11 20 765 1 1 1 1 1 0 0 0 1 0 0 1 0 1 1 0 0 1 0 1
12 20 727 0 0 1 0 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 0
13 20 804 0 0 1 0 1 1 0 0 1 1 1 0 1 0 1 1 1 1 0 1
14 20 644 1 0 1 1 0 1 1 0 1 1 1 0 1 0 1 1 0 0 1 0
15 20 644 1 1 0 1 0 1 1 1 0 1 0 1 1 0 0 1 1 0 0 1
16 20 773 1 1 1 0 1 1 1 0 0 1 1 0 1 1 0 1 1 0 0 0
17 20 711 0 0 1 1 1 0 1 1 0 1 0 0 0 0 1 1 1 1 0 1
18 20 941 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0 1 0 0
19 20 968 1 1 1 1 0 0 1 1 0 0 1 0 0 1 1 1 1 0 0 1
