0 20 468 48 22 27 132 72 195 99 187 97 67 74 168 7 118 50 165 34 175 41 140 98 134 100 123 21 200 2 105 11 54 4 133 32 188 26 86 42 75 52 67
1 20 557 42 111 84 144 27 69 18 67 8 67 7 190 73 107 89 74 63 200 79 66 32 10 53 187 35 138 80 9 47 3 52 30 98 130 99 15 96 58 33 147
2 20 432 65 174 19 23 63 44 85 62 22 50 45 83 55 131 18 192 10 178 8 180 88 90 29 17 43 12 97 28 59 161 1 129 35 63 25 119 76 198 21 20
3 20 528 81 175 2 50 66 12 27 151 71 159 38 160 87 55 99 182 18 96 9 128 8 9 57 143 24 133 61 99 30 181 62 155 72 11 73 135 75 6 96 164
4 20 466 17 134 70 16 15 188 11 123 67 118 84 75 12 59 7 25 57 89 5 179 50 112 51 61 36 37 62 42 97 25 59 130 47 126 45 86 88 119 52 57
5 20 581 2 27 69 60 85 93 73 49 47 123 12 49 83 47 86 184 60 79 80 85 89 109 14 153 68 101 72 171 58 25 97 178 37 134 70 157 6 118 55 128
6 20 515 30 104 62 28 41 45 88 19 24 124 60 85 6 25 89 125 26 12 95 35 37 44 12 25 77 33 81 182 50 35 31 90 75 111 72 150 1 47 73 112
7 20 549 31 130 36 120 54 13 47 119 95 10 43 71 42 75 5 144 62 18 74 151 44 136 33 115 85 85 9 196 38 83 63 43 96 46 94 164 89 104 59 12
8 20 572 45 133 68 88 46 137 14 97 80 1 81 95 86 17 8 194 64 51 84 46 66 178 41 11 72 35 26 61 90 184 24 186 69 191 27 139 62 58 91 194
9 20 552 52 176 10 159 22 173 62 57 71 127 34 63 37 106 97 62 18 138 98 141 24 18 83 149 61 39 29 190 70 57 80 178 41 34 94 167 67 109 55 124
10 20 420 5 69 41 95 18 133 35 15 66 17 75 4 13 193 84 155 14 140 6 145 69 181 38 54 27 56 73 135 11 196 91 131 89 185 48 121 2 182 36 119
11 20 569 50 62 74 115 54 158 21 119 49 126 64 118 6 1 71 132 56 195 66 118 91 109 48 179 93 195 99 95 28 186 65 30 39 96 53 196 16 172 96 41
12 20 653 87 113 98 139 36 30 94 30 47 64 72 155 11 102 58 153 37 138 18 137 48 13 90 195 80 113 91 120 51 103 89 90 99 134 97 197 43 104 60 97
13 20 461 3 69 49 148 57 138 27 27 39 168 51 119 80 141 90 82 96 159 70 85 9 155 8 58 4 103 13 163 99 15 83 199 14 91 36 22 17 114 78 108
14 20 575 81 129 78 112 21 167 93 16 14 53 86 169 60 195 72 62 7 186 12 73 20 10 38 10 98 160 79 11 89 186 92 169 63 155 90 81 48 157 10 161
15 20 463 61 48 81 121 42 152 34 149 89 146 21 8 7 159 70 4 48 167 58 185 10 79 99 164 68 179 11 176 41 24 37 88 4 57 29 8 77 96 39 50
16 20 444 56 146 60 25 1 181 72 67 38 56 76 168 6 40 35 84 2 11 77 99 63 133 7 92 40 48 20 187 39 169 42 184 80 18 36 60 89 103 50 96
17 20 394 30 117 1 121 4 37 75 66 12 51 64 75 83 70 18 74 17 37 13 155 6 54 90 37 72 78 97 112 32 46 60 61 14 112 34 17 8 82 58 197
18 20 472 38 93 66 107 18 135 43 130 41 100 36 131 37 159 60 185 22 91 82 181 51 95 45 84 64 144 97 107 1 94 96 145 59 2 14 93 44 134 31 16
19 20 556 84 141 75 68 62 65 49 95 67 96 39 3 59 34 45 55 93 197 48 188 41 59 42 155 51 38 50 36 85 32 3 69 72 129 36 133 79 64 32 69
