0 20 742 100 21 33 88 83 31 80 90 98 20 99 18 86 19 84 79 97 37 95 64 34 37 67 55 81 54 91 48 61 81 76 24 12 46 93 44 94 56 20 98
1 20 776 96 39 36 52 92 3 43 90 99 11 97 86 95 78 90 93 80 65 75 7 88 71 85 43 98 99 19 42 94 5 89 56 39 54 63 65 93 92 81 26
2 20 706 76 63 7 93 93 5 12 56 83 88 51 64 95 38 91 66 73 15 64 51 29 65 90 66 89 31 98 53 82 67 99 88 69 40 96 58 97 8 18 62
3 20 651 99 5 83 40 98 53 75 97 96 45 82 24 4 80 33 25 43 50 70 98 62 10 32 73 78 5 54 54 47 73 9 90 73 94 92 28 95 80 77 43
4 20 705 94 65 16 78 20 94 96 15 30 75 50 83 99 71 98 34 92 12 62 66 89 18 80 44 95 12 31 88 86 91 81 58 97 73 28 21 91 49 76 25
5 20 755 97 9 48 85 81 27 79 56 92 43 77 88 86 5 93 8 95 26 96 24 38 36 84 60 99 56 23 55 87 42 65 83 89 80 69 89 27 82 85 26
6 20 621 27 82 87 35 49 18 98 8 89 80 46 13 11 35 55 87 85 94 51 64 15 18 96 22 95 10 72 71 65 53 1 81 99 38 54 66 78 71 69 52
7 20 825 96 26 98 60 70 2 42 100 84 51 64 87 68 9 89 48 78 88 79 3 91 28 88 72 87 55 94 62 90 32 85 86 82 76 86 4 99 44 81 68
8 20 716 35 83 81 54 97 82 99 29 90 74 86 97 94 11 91 96 58 97 95 88 84 10 61 95 2 68 79 6 36 45 75 77 41 100 57 58 98 76 74 22
9 20 688 98 94 93 34 78 91 94 62 95 6 99 15 53 5 96 99 79 34 49 42 20 76 65 88 10 7 91 23 97 69 33 54 35 16 76 99 54 92 62 94
10 20 627 22 50 95 28 55 80 18 84 73 96 89 48 81 19 94 88 99 97 96 52 21 73 65 19 3 52 57 39 91 53 42 86 66 85 63 5 97 91 27 38
11 20 724 98 37 1 36 99 13 92 40 64 26 77 63 79 86 18 67 97 42 94 85 95 1 34 85 70 94 30 62 89 27 85 29 90 28 67 8 73 80 96 72
12 20 691 97 64 59 100 99 15 90 47 85 31 92 30 71 68 62 57 78 77 37 35 68 20 87 21 51 22 64 54 94 3 40 20 1 96 81 64 38 4 89 28
13 20 781 89 35 66 74 95 21 78 6 88 41 48 96 90 100 59 78 84 14 94 55 17 96 96 73 99 54 93 52 86 31 38 87 98 36 85 95 80 70 79 98
14 20 790 83 79 91 97 69 18 72 49 92 36 93 76 84 42 98 64 99 14 96 64 85 97 60 23 87 75 94 48 77 46 75 70 73 6 67 13 65 3 20 49
15 20 810 96 58 97 74 75 46 63 65 78 94 87 55 73 89 86 87 98 38 95 36 94 25 99 80 65 18 82 97 47 88 88 36 90 30 66 30 91 15 50 31
16 20 766 99 59 46 38 97 94 88 16 86 17 55 43 92 19 68 61 49 38 75 95 96 100 81 21 19 18 91 70 89 97 98 54 83 25 93 91 34 16 94 91
17 20 708 85 13 95 84 80 30 94 42 98 63 52 41 99 81 96 2 97 68 36 89 27 4 88 60 61 46 87 26 69 40 45 31 31 23 16 45 76 28 84 49
18 20 686 69 3 26 19 74 58 50 55 99 25 82 88 14 4 79 54 97 3 96 72 98 60 10 90 89 30 94 41 56 59 88 66 77 33 68 78 76 95 31 21
19 20 688 99 38 83 12 97 8 55 39 98 62 61 89 79 71 80 30 90 71 76 12 89 95 95 23 62 60 26 24 92 60 52 93 31 71 81 92 18 15 13 88
